player_id,last_transfer_to_club_id,last_transfer_date,last_transfer_fee,last_transfer_club_name,last_transfer_club_country,last_transfer_club_league,last_transfer_club_league_tier
506659,450,2023-07-01,?,FK Dukla Prague,Czech Republic,Fortuna Narodni liga,Second Tier
507309,1057,2022-08-01,?,Bryne FK,Norway,OBOS-ligaen,Second Tier
507310,195,2021-08-25,€500k,Rosenborg BK,Norway,Eliteserien,First Tier
507341,273,2023-08-31,€15.00m,Stade Rennais FC,France,Ligue 1,First Tier
507344,969,2023-07-01,free transfer,Montpellier HSC,France,Ligue 1,First Tier
507345,79,2024-07-01,€2.00m,VfB Stuttgart,Germany,Bundesliga,First Tier
507486,130,2020-10-04,€6.40m,Parma Calcio 1913,Italy,Serie B,Second Tier
508371,6574,2022-07-01,€2.85m,US Sassuolo,Italy,Serie A,First Tier
508639,610,2024-06-30,End of loan,Ajax Amsterdam,Netherlands,Eredivisie,First Tier
509022,506,2022-06-30,End of loan,Juventus FC,Italy,Serie A,First Tier
509246,2578,2024-01-26,?,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
509463,48325,2023-01-16,free transfer,Riga FC,Latvia,Virsliga,First Tier
509893,28844,2021-08-09,?,Al-Taawoun FC,Saudi Arabia,Saudi Pro League,First Tier
509897,1114,2023-08-21,€11.50m,Al-Hilal SFC,Saudi Arabia,Saudi Pro League,First Tier
509911,1114,2018-07-01,,Al-Hilal SFC,Saudi Arabia,Saudi Pro League,First Tier
510396,472,2019-07-01,,UD Las Palmas,Spain,LaLiga,First Tier
511021,515,2024-07-01,,,,,
511119,152,2023-01-26,?,Samsunspor,Türkiye,Süper Lig,First Tier
511802,903,2022-07-01,?,Hibernian FC,Scotland,Scottish Premiership,First Tier
511813,10331,2024-07-01,End of loan,FC Porto B,Portugal,Liga Portugal 2,Second Tier
512352,269,2023-07-01,free transfer,Holstein Kiel,Germany,2. Bundesliga,Second Tier
512354,873,2024-06-30,End of loan,Crystal Palace,England,Premier League,First Tier
512385,989,2024-07-01,€23.40m,AFC Bournemouth,England,Premier League,First Tier
512913,720,2022-07-01,€4.21m,FC Porto,Portugal,Liga Portugal,First Tier
512994,370,2021-02-01,End of loan,Aberdeen FC,Scotland,Scottish Premiership,First Tier
513031,237,2020-07-21,End of loan,RCD Mallorca,Spain,LaLiga,First Tier
513245,6195,2023-08-29,€30.00m,SSC Napoli,Italy,Serie A,First Tier
513295,3508,2022-09-06,€1.20m,SV Zulte Waregem,Belgium,Challenger Pro League,Second Tier
513970,131,2024-06-30,End of loan,FC Barcelona,Spain,LaLiga,First Tier
514299,515,2024-01-01,,,,,
514674,4000,2020-01-09,free transfer,Lechia Gdansk,Poland,Fortuna 1 Liga,Second Tier
514894,1177,2024-06-30,End of loan,Silkeborg IF,Denmark,Superliga,First Tier
515017,3,2023-07-01,free transfer,1.FC Köln,Germany,Bundesliga,First Tier
515624,167,2024-06-30,End of loan,FC Augsburg,Germany,Bundesliga,First Tier
516716,506,2022-07-20,€46.90m,Juventus FC,Italy,Serie A,First Tier
516822,422,2024-12-31,End of loan,Wisla Kraków,Poland,Fortuna 1 Liga,Second Tier
517126,1897,2023-07-01,?,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
517376,3840,2022-07-01,free transfer,Adana Demirspor,Türkiye,Süper Lig,First Tier
517705,7211,2024-02-02,free transfer,SC Vianense,Portugal,Liga 3,Third Tier
517753,367,2019-07-01,free transfer,Rayo Vallecano,Spain,LaLiga,First Tier
517894,543,2023-07-01,€50.00m,Wolverhampton Wanderers,England,Premier League,First Tier
518451,6018,2024-03-11,?,IK Oddevold,Sweden,Superettan,Second Tier
518505,79,2024-07-01,€5.00m,VfB Stuttgart,Germany,Bundesliga,First Tier
518723,7154,2022-02-18,€150k,Radomiak Radom,Poland,PKO BP Ekstraklasa,First Tier
519035,2036,2021-07-01,,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
519184,409,2022-06-30,End of loan,Red Bull Salzburg,Austria,Bundesliga,First Tier
520392,1114,2022-01-27,€7.60m,Al-Hilal SFC,Saudi Arabia,Saudi Pro League,First Tier
520468,10010,2024-07-10,free transfer,Esporte Clube Bahia,Brazil,Campeonato Brasileiro Série A,First Tier
520624,762,2022-01-30,€42.10m,Newcastle United,England,Premier League,First Tier
520815,683,2024-06-30,End of loan,Olympiacos Piraeus,Greece,Super League 1,First Tier
520840,237,2022-07-01,free transfer,RCD Mallorca,Spain,LaLiga,First Tier
521407,6195,2024-06-30,End of loan,SSC Napoli,Italy,Serie A,First Tier
521964,5,2022-08-29,€8.80m,AC Milan,Italy,Serie A,First Tier
521966,475,2023-07-01,€60k,Sint-Truidense VV,Belgium,Jupiler Pro League,First Tier
522681,1047,2024-07-01,€1.50m,Como 1907,Italy,Serie B,Second Tier
522784,398,2023-07-21,€15.00m,SS Lazio,Italy,Serie A,First Tier
523318,940,2023-08-28,€12.00m,Celta de Vigo,Spain,LaLiga,First Tier
523506,1897,2018-12-31,End of loan,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
523507,814,2021-07-01,?,FK Teplice,Czech Republic,Fortuna Liga,First Tier
523509,1496,2023-07-01,?,FK Pardubice,Czech Republic,Fortuna Liga,First Tier
523977,940,2024-06-30,End of loan,Celta de Vigo,Spain,LaLiga,First Tier
524010,410,2023-07-01,free transfer,Udinese Calcio,Italy,Serie A,First Tier
524285,18,2021-08-06,€2.00m,Borussia Mönchengladbach,Germany,Bundesliga,First Tier
524315,336,2022-07-01,€3.45m,Sporting CP,Portugal,Liga Portugal,First Tier
524537,355,2022-07-01,free transfer,Bolton Wanderers,England,League One,Third Tier
524860,54189,2022-07-16,€2.50m,RWD Molenbeek,Belgium,Jupiler Pro League,First Tier
524925,969,2024-02-01,€3.20m,Montpellier HSC,France,Ligue 1,First Tier
525140,28643,2023-07-16,free transfer,SK Beveren,Belgium,Challenger Pro League,Second Tier
525247,543,2018-08-09,free transfer,Wolverhampton Wanderers,England,Premier League,First Tier
525287,931,2024-06-30,End of loan,Fulham FC,England,Premier League,First Tier
525299,12321,2022-08-05,€4.00m,Girona FC,Spain,LaLiga,First Tier
525578,367,2021-07-28,€1.00m,Rayo Vallecano,Spain,LaLiga,First Tier
525704,506,2025-06-30,End of loan,Juventus FC,Italy,Serie A,First Tier
526361,987,2024-03-05,,Motherwell FC,Scotland,Scottish Premiership,First Tier
526466,35,2023-01-01,€100k,FC St. Pauli,Germany,2. Bundesliga,Second Tier
526845,60,2021-07-01,,SC Freiburg,Germany,Bundesliga,First Tier
527026,4294,2020-07-31,?,SC Farense,Portugal,Liga Portugal,First Tier
527248,903,2024-05-31,End of loan,Hibernian FC,Scotland,Scottish Premiership,First Tier
527276,60,2023-01-01,,SC Freiburg,Germany,Bundesliga,First Tier
527425,677,2019-05-31,End of loan,Ipswich Town,England,Championship,Second Tier
527698,366,2024-06-30,End of loan,Real Valladolid CF,Spain,LaLiga2,Second Tier
527966,367,2023-08-26,€500k,Rayo Vallecano,Spain,LaLiga,First Tier
528181,130,2022-06-30,End of loan,Parma Calcio 1913,Italy,Serie B,Second Tier
528402,7154,2023-12-31,End of loan,Radomiak Radom,Poland,PKO BP Ekstraklasa,First Tier
528414,6112,2021-07-01,free transfer,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
528833,410,2021-08-05,€3.00m,Udinese Calcio,Italy,Serie A,First Tier
528892,677,2023-01-19,?,Ipswich Town,England,Championship,Second Tier
529548,5689,2021-06-30,End of loan,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
529730,3268,2023-01-31,?,Casa Pia AC,Portugal,Liga Portugal,First Tier
530032,8024,2020-10-05,€80k,FC Arouca,Portugal,Liga Portugal,First Tier
530173,2036,2024-07-01,free transfer,1.FC Heidenheim 1846,Germany,Bundesliga,First Tier
530258,1269,2024-06-30,End of loan,PEC Zwolle,Netherlands,Eredivisie,First Tier
530527,5544,2022-07-01,,1.FC Slovacko,Czech Republic,Fortuna Liga,First Tier
531062,472,2019-07-01,,UD Las Palmas,Spain,LaLiga,First Tier
531065,1025,2023-07-20,€2.00m,Bologna FC 1909,Italy,Serie A,First Tier
531674,988,2023-07-01,free transfer,Oxford United,England,League One,Third Tier
531840,465,2024-01-01,free transfer,St. Mirren FC,Scotland,Scottish Premiership,First Tier
531949,995,2022-09-01,€4.40m,FC Nantes,France,Ligue 1,First Tier
532536,1519,2022-08-31,End of loan,Dundee United FC,Scotland,Scottish Championship,Second Tier
532541,543,2024-05-31,End of loan,Wolverhampton Wanderers,England,Premier League,First Tier
532775,417,2021-07-16,€3.00m,OGC Nice,France,Ligue 1,First Tier
532776,15,2021-08-26,€7.50m,Bayer 04 Leverkusen,Germany,Bundesliga,First Tier
532826,985,2024-06-30,End of loan,Manchester United,England,Premier League,First Tier
532858,172,2024-01-30,€100k,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
532900,8024,2022-07-04,free transfer,FC Arouca,Portugal,Liga Portugal,First Tier
532905,2832,2023-06-30,End of loan,Gaziantep FK,Türkiye,Süper Lig,First Tier
532937,252,2023-06-30,End of loan,Genoa CFC,Italy,Serie A,First Tier
532965,496,2024-11-30,End of loan,Malmö FF,Sweden,Allsvenskan,First Tier
533092,9010,2023-08-30,free transfer,FCV Dender EH,Belgium,Challenger Pro League,Second Tier
533158,3948,2020-07-30,free transfer,Union Saint-Gilloise,Belgium,Jupiler Pro League,First Tier
533295,82,2022-07-01,€5.00m,VfL Wolfsburg,Germany,Bundesliga,First Tier
533354,1070,2020-09-01,,CA Colón,Argentina,Primera Nacional,Second Tier
533568,1108,2023-08-20,€1.00m,Deportivo Alavés,Spain,LaLiga,First Tier
533662,350,2023-08-27,€21.55m,Sheffield United,England,Premier League,First Tier
533738,1082,2020-08-11,€27.00m,LOSC Lille,France,Ligue 1,First Tier
534033,31,2023-07-01,€42.00m,Liverpool FC,England,Premier League,First Tier
534379,472,2020-08-27,free transfer,UD Las Palmas,Spain,LaLiga,First Tier
534536,2817,2024-01-31,free transfer,Strømsgodset IF,Norway,Eliteserien,First Tier
534568,62,2023-06-30,End of loan,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
535469,130,2022-06-30,End of loan,Parma Calcio 1913,Italy,Serie B,Second Tier
535551,82,2024-06-30,End of loan,VfL Wolfsburg,Germany,Bundesliga,First Tier
535834,162,2024-06-30,End of loan,AS Monaco,France,Ligue 1,First Tier
535955,11,2024-06-30,End of loan,Arsenal FC,England,Premier League,First Tier
535959,370,2022-07-15,€470k,Aberdeen FC,Scotland,Scottish Premiership,First Tier
536482,24,2023-07-01,€6.50m,Eintracht Frankfurt,Germany,Bundesliga,First Tier
536508,1132,2023-08-31,free transfer,Burnley FC,England,Premier League,First Tier
536835,985,2023-05-31,End of loan,Manchester United,England,Premier League,First Tier
537127,969,2022-07-01,free transfer,Montpellier HSC,France,Ligue 1,First Tier
537171,9439,2022-07-14,?,Feralpisalò,Italy,Serie B,Second Tier
537382,148,2023-06-30,End of loan,Tottenham Hotspur,England,Premier League,First Tier
537475,3329,2023-07-01,,FC Famalicão,Portugal,Liga Portugal,First Tier
537477,7056,2022-01-28,?,CD Mafra,Portugal,Liga Portugal 2,Second Tier
537598,11,2022-07-01,€35.00m,Arsenal FC,England,Premier League,First Tier
537611,589,2023-06-30,End of loan,Antalyaspor,Türkiye,Süper Lig,First Tier
537860,631,2023-01-15,€70.00m,Chelsea FC,England,Premier League,First Tier
538079,398,2024-06-30,End of loan,SS Lazio,Italy,Serie A,First Tier
538670,687,2020-12-31,End of loan,Molde FK,Norway,Eliteserien,First Tier
538810,2687,2023-01-31,€1.50m,Cádiz CF,Spain,LaLiga,First Tier
538874,417,2023-07-01,€22.50m,OGC Nice,France,Ligue 1,First Tier
538964,415,2022-07-01,€2.50m,FC Toulouse,France,Ligue 1,First Tier
538971,873,2023-01-31,€12.00m,Crystal Palace,England,Premier League,First Tier
538977,399,2023-01-14,€34.00m,Leeds United,England,Championship,Second Tier
538994,289,2023-01-23,?,Sunderland AFC,England,Championship,Second Tier
538996,368,2022-08-17,€16.00m,Sevilla FC,Spain,LaLiga,First Tier
538998,289,2023-09-01,€1.00m,Sunderland AFC,England,Championship,Second Tier
539008,5202,2022-03-22,?,Västerås SK,Sweden,Allsvenskan,First Tier
539134,5,2024-06-30,End of loan,AC Milan,Italy,Serie A,First Tier
539197,197,2023-06-30,End of loan,AC Sparta Prague,Czech Republic,Fortuna Liga,First Tier
539662,3837,2022-08-19,?,Fredrikstad FK,Norway,Eliteserien,First Tier
539665,383,2024-06-30,End of loan,PSV Eindhoven,Netherlands,Eredivisie,First Tier
539698,1897,2022-07-01,?,FC Hradec Kralove,Czech Republic,Fortuna Liga,First Tier
539798,434,2022-01-27,,FC Luzern,Switzerland,Super League,First Tier
540068,3840,2024-06-30,End of loan,Adana Demirspor,Türkiye,Süper Lig,First Tier
540333,276,2024-01-31,€1.00m,Hellas Verona,Italy,Serie A,First Tier
540536,1108,2024-01-01,€600k,Deportivo Alavés,Spain,LaLiga,First Tier
540664,667,2023-08-08,€10.00m,RC Strasbourg Alsace,France,Ligue 1,First Tier
540941,1148,2022-08-10,€15.00m,Brentford FC,England,Premier League,First Tier
541231,31,2024-06-30,End of loan,Liverpool FC,England,Premier League,First Tier
541537,141,2021-07-09,€2.10m,Galatasaray,Türkiye,Süper Lig,First Tier
541555,366,2023-07-07,€1.20m,Real Valladolid CF,Spain,LaLiga2,Second Tier
541621,10718,2024-06-30,End of loan,FC Andorra,Spain,LaLiga2,Second Tier
542697,1184,2024-06-30,End of loan,KRC Genk,Belgium,Jupiler Pro League,First Tier
543051,417,2024-06-30,End of loan,OGC Nice,France,Ligue 1,First Tier
543387,873,2022-07-11,€22.60m,Crystal Palace,England,Premier League,First Tier
543499,379,2023-08-27,€43.00m,West Ham United,England,Premier League,First Tier
543537,1244,2022-07-01,,CD Leganés,Spain,LaLiga2,Second Tier
543726,9267,2024-06-30,End of loan,West Ham United U21,England,Premier League 2,Reserve league
543727,130,2020-09-01,,Parma Calcio 1913,Italy,Serie B,Second Tier
543736,416,2024-06-30,End of loan,Torino FC,Italy,Serie A,First Tier
543771,46,2023-07-01,€10.00m,Inter Milan,Italy,Serie A,First Tier
544148,18,2023-07-14,€10.50m,Borussia Mönchengladbach,Germany,Bundesliga,First Tier
544149,62,2024-01-31,€4.00m,SK Slavia Prague,Czech Republic,Fortuna Liga,First Tier
544784,720,2020-08-30,€4.00m,FC Porto,Portugal,Liga Portugal,First Tier
545332,89,2023-07-01,€2.70m,1.FC Union Berlin,Germany,Bundesliga,First Tier
545550,1467,2023-07-01,?,Göztepe,Türkiye,1.Lig,Second Tier
545647,940,2024-06-30,End of loan,Celta de Vigo,Spain,LaLiga,First Tier
546213,24,2020-06-30,End of loan,Eintracht Frankfurt,Germany,Bundesliga,First Tier
546543,31,2022-07-01,€85.00m,Liverpool FC,England,Premier League,First Tier
546825,999,2024-06-30,End of loan,NK Istra 1961,Croatia,SuperSport HNL,First Tier
546926,607,2023-07-01,free transfer,Venezia FC,Italy,Serie B,Second Tier
547248,11972,2021-07-01,,Villarreal CF B,Spain,LaLiga2,Second Tier
547924,5551,2023-07-07,?,Newcastle United Jets,Australia,A-League Men,First Tier
547985,430,2023-07-14,€10.00m,ACF Fiorentina,Italy,Serie A,First Tier
548028,144,2023-07-01,free transfer,HNK Rijeka,Croatia,SuperSport HNL,First Tier
548031,141,2024-06-30,End of loan,Galatasaray,Türkiye,Süper Lig,First Tier
548188,13,2024-06-30,End of loan,Atlético de Madrid,Spain,LaLiga,First Tier
548193,58,2021-07-01,,RSC Anderlecht,Belgium,Jupiler Pro League,First Tier
548254,3057,2021-07-01,,Standard Liège,Belgium,Jupiler Pro League,First Tier
548270,11282,2021-06-30,End of loan,Alanyaspor,Türkiye,Süper Lig,First Tier
548347,1420,2022-07-01,,Angers SCO,France,Ligue 2,Second Tier
548348,60,2021-07-01,,SC Freiburg,Germany,Bundesliga,First Tier
548729,1132,2023-07-19,€18.60m,Burnley FC,England,Premier League,First Tier
549006,336,2020-07-01,,Sporting CP,Portugal,Liga Portugal,First Tier
549027,10330,2024-06-30,End of loan,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
549034,10330,2021-07-01,,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
549038,10331,2019-07-01,,FC Porto B,Portugal,Liga Portugal 2,Second Tier
549039,5546,2023-07-05,€300k,FK Mlada Boleslav,Czech Republic,Fortuna Liga,First Tier
549041,75337,2024-06-30,End of loan,FC Famalicão U23,Portugal,Liga Revelação U23,Youth league
549354,515,2024-07-01,,,,,
549378,195,2021-03-04,,Rosenborg BK,Norway,Eliteserien,First Tier
549566,2578,2024-05-08,End of loan,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
549982,168,2022-05-05,,Zaglebie Lubin,Poland,PKO BP Ekstraklasa,First Tier
550106,398,2024-06-30,End of loan,SS Lazio,Italy,Serie A,First Tier
550108,12,2021-07-01,,AS Roma,Italy,Serie A,First Tier
550549,232,2023-01-24,€2.00m,Spartak Moscow,Russia,Premier Liga,First Tier
550550,583,2024-01-01,€65.00m,Paris Saint-Germain,France,Ligue 1,First Tier
550580,269,2023-07-01,?,Holstein Kiel,Germany,2. Bundesliga,Second Tier
550829,15,2023-08-15,€5.00m,Bayer 04 Leverkusen,Germany,Bundesliga,First Tier
550957,371,2024-05-31,End of loan,Celtic FC,Scotland,Scottish Premiership,First Tier
551085,1184,2020-07-01,,KRC Genk,Belgium,Jupiler Pro League,First Tier
551505,969,2023-07-01,free transfer,Montpellier HSC,France,Ligue 1,First Tier
551932,52563,2022-07-12,?,Oud-Heverlee Leuven U23,Belgium,1ste Nationale,Third Tier
551981,10330,2022-07-01,,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
